0.0001, 0.0002, 1900, 0, 2448, 2458, 1899, 559, 548, 0
0.0001, 0.0002, 7284, 0, 8450, 8537, 7283, 1254, 1166, 0
0.0001, 0.0002, 1849, 0, 2353, 2365, 1848, 517, 504, 0
0.0001, 0.0002, 6918, 0, 8228, 8283, 6917, 1366, 1310, 0
0.0001, 0.0002, 3768, 0, 5145, 5179, 3767, 1412, 1377, 0
0.0001, 0.0002, 4192, 0, 5448, 5462, 4191, 1271, 1256, 0
0.0001, 0.0002, 17993, 0, 20812, 20978, 17992, 2986, 2819, 0
0.0001, 0.0002, 14145, 0, 16398, 16508, 14144, 2364, 2253, 0
0.0001, 0.0002, 4065, 1, 4873, 4883, 4065, 818, 808, 0
0.0001, 0.0002, 7333, 0, 8681, 8753, 7332, 1421, 1348, 0
0.0001, 0.0002, 2496, 0, 3430, 3443, 2495, 948, 934, 0
0.0001, 0.0002, 1424, 0, 1602, 1612, 1423, 189, 178, 0
0.0001, 0.0002, 2724, 0, 3583, 3592, 2723, 869, 859, 0
0.0001, 0.0002, 11160, 0, 13049, 13142, 11159, 1983, 1889, 0
0.0001, 0.0002, 2442, 0, 2912, 2924, 2441, 483, 470, 0
0.0001, 0.0002, 3279, 0, 4127, 4131, 3278, 853, 848, 0
0.0001, 0.0002, 5058, 0, 6364, 6411, 5057, 1354, 1306, 0
0.0001, 0.0002, 8519, 0, 9987, 10085, 8518, 1567, 1468, 0
0.0001, 0.0002, 12679, 0, 14741, 14856, 12678, 2178, 2062, 0
0.0001, 0.0002, 3530, 0, 4571, 4576, 3529, 1047, 1041, 0
0.0001, 0.0002, 16713, 0, 19853, 20022, 16712, 3310, 3140, 0
0.0001, 0.0002, 3560, 0, 4471, 4496, 3559, 937, 912, 0
0.0001, 0.0002, 2723, 0, 3540, 3545, 2722, 823, 817, 0
0.0001, 0.0002, 4663, 0, 5408, 5447, 4662, 785, 745, 0
0.0001, 0.0002, 1896, 0, 2474, 2473, 1895, 578, 578, 0
0.0001, 0.0002, 3452, 0, 4115, 4155, 3451, 704, 663, 0
