0.07, 0.12, 2492, 6914, 1226, 18351, 9403, 8948, 1902, 0
0.07, 0.12, 2538, 7452, 1241, 18765, 9987, 8778, 1819, 0
0.07, 0.12, 962, 1168, 540, 6251, 2128, 4123, 734, 0
0.07, 0.12, 718, 683, 426, 4227, 1399, 2828, 332, 0
0.07, 0.12, 2047, 4539, 1002, 12996, 6581, 6415, 1186, 0
0.07, 0.12, 2501, 6759, 1225, 18020, 9257, 8763, 1479, 0
0.07, 0.12, 1633, 2458, 864, 9950, 4088, 5862, 928, 0
0.07, 0.12, 913, 1045, 550, 5800, 1957, 3843, 654, 0
0.07, 0.12, 1267, 1724, 704, 7526, 2990, 4536, 518, 0
0.07, 0.12, 588, 418, 380, 3520, 1005, 2515, 320, 0
0.07, 0.12, 1216, 1458, 666, 6738, 2671, 4067, 620, 0
0.07, 0.12, 2183, 4852, 1097, 13889, 7033, 6856, 1081, 0
0.07, 0.12, 1865, 3756, 970, 11379, 5619, 5760, 1013, 0
0.07, 0.12, 1026, 1142, 577, 5639, 2166, 3473, 423, 0
0.07, 0.12, 2171, 4777, 1116, 14020, 6947, 7073, 1155, 0
0.07, 0.12, 2189, 5085, 1095, 14698, 7273, 7425, 1336, 0
0.07, 0.12, 902, 1045, 514, 5137, 1945, 3192, 521, 0
0.07, 0.12, 2348, 5952, 1162, 16241, 8296, 7945, 1743, 0
0.07, 0.12, 1345, 1723, 705, 7314, 3066, 4248, 511, 0
0.07, 0.12, 496, 235, 350, 2621, 730, 1891, 82, 0
0.07, 0.12, 1129, 1451, 623, 6889, 2578, 4311, 1093, 0
0.07, 0.12, 1909, 3322, 946, 10908, 5230, 5678, 902, 0
0.07, 0.12, 3376, 17489, 1592, 37961, 20863, 17098, 3586, 0
0.07, 0.12, 2135, 5085, 1055, 14753, 7219, 7534, 1216, 0
0.07, 0.12, 493, 357, 322, 2918, 849, 2069, 168, 0
0.07, 0.12, 600, 431, 399, 3761, 1030, 2731, 328, 0
0.07, 0.12, 701, 506, 437, 4235, 1206, 3029, 376, 0
0.07, 0.12, 363, 210, 234, 2172, 572, 1600, 184, 0
0.07, 0.12, 823, 796, 492, 4670, 1617, 3053, 267, 0
0.07, 0.12, 1932, 4063, 988, 12290, 5992, 6298, 1096, 0
0.07, 0.12, 614, 529, 390, 3599, 1142, 2457, 371, 0
0.07, 0.12, 2014, 3893, 1041, 12428, 5905, 6523, 1161, 0
0.07, 0.12, 1659, 2367, 850, 9108, 4021, 5087, 701, 0
0.07, 0.12, 1680, 2658, 887, 9946, 4334, 5612, 878, 0
0.07, 0.12, 830, 786, 485, 4769, 1615, 3154, 391, 0
0.07, 0.12, 1201, 1395, 672, 6594, 2595, 3999, 399, 0
0.07, 0.12, 220, 75, 172, 1343, 294, 1049, 122, 0
0.07, 0.12, 695, 598, 418, 4282, 1291, 2991, 363, 0
0.07, 0.12, 601, 322, 378, 3062, 921, 2141, 244, 0
0.07, 0.12, 1100, 1102, 629, 5980, 2199, 3781, 621, 0
0.07, 0.12, 521, 267, 360, 3413, 787, 2626, 268, 0
0.07, 0.12, 1233, 1375, 671, 6259, 2607, 3652, 535, 0
0.07, 0.12, 554, 365, 344, 3208, 918, 2290, 316, 0
0.07, 0.12, 1059, 1001, 593, 6033, 2059, 3974, 466, 0
0.07, 0.12, 1918, 3245, 981, 10871, 5162, 5709, 842, 0
0.07, 0.12, 1509, 2114, 809, 8627, 3621, 5006, 690, 0
0.07, 0.12, 1382, 2275, 729, 8155, 3654, 4501, 799, 0
0.07, 0.12, 795, 724, 460, 4430, 1518, 2912, 509, 0
0.07, 0.12, 879, 741, 526, 5266, 1618, 3648, 668, 0
0.07, 0.12, 2094, 4627, 1030, 13514, 6719, 6795, 1357, 0
0.07, 0.12, 856, 783, 523, 5101, 1638, 3463, 400, 0
0.07, 0.12, 623, 620, 362, 3544, 1241, 2303, 292, 0
0.07, 0.12, 2299, 5931, 1153, 15715, 8228, 7487, 1504, 0
0.07, 0.12, 1464, 1929, 774, 8268, 3389, 4879, 761, 0
0.07, 0.12, 1458, 2180, 786, 8711, 3637, 5074, 718, 0
0.07, 0.12, 1140, 1334, 634, 6380, 2473, 3907, 451, 0
0.07, 0.12, 2317, 6234, 1147, 17061, 8550, 8511, 1881, 0
0.07, 0.12, 2317, 5466, 1139, 15537, 7782, 7755, 1449, 0
0.07, 0.12, 751, 575, 455, 3978, 1325, 2653, 325, 0
0.07, 0.12, 2056, 3989, 1047, 12635, 6042, 6593, 1120, 0
0.07, 0.12, 2316, 5571, 1166, 15624, 7886, 7738, 1485, 0
0.07, 0.12, 793, 743, 480, 4445, 1535, 2910, 472, 0
0.07, 0.12, 1268, 1682, 698, 7237, 2949, 4288, 730, 0
0.07, 0.12, 580, 545, 362, 3896, 1123, 2773, 532, 0
0.07, 0.12, 814, 658, 488, 4630, 1471, 3159, 288, 0
0.07, 0.12, 907, 1249, 513, 5613, 2155, 3458, 829, 0
0.07, 0.12, 2116, 4147, 1067, 12495, 6260, 6235, 966, 0
0.07, 0.12, 637, 494, 397, 3315, 1129, 2186, 223, 0
0.07, 0.12, 401, 360, 261, 2747, 760, 1987, 275, 0
0.07, 0.12, 599, 468, 365, 3777, 1065, 2712, 447, 0
0.07, 0.12, 508, 363, 316, 2862, 869, 1993, 174, 0
0.07, 0.12, 1671, 2779, 870, 9581, 4445, 5136, 937, 0
0.07, 0.12, 2386, 5826, 1194, 16240, 8210, 8030, 1313, 0
0.07, 0.12, 1257, 1644, 685, 6748, 2899, 3849, 676, 0
0.07, 0.12, 1630, 2694, 861, 9696, 4322, 5374, 912, 0
0.07, 0.12, 243, 99, 190, 1581, 341, 1240, 42, 0
0.07, 0.12, 734, 627, 429, 4199, 1360, 2839, 505, 0
0.07, 0.12, 1417, 2252, 739, 8679, 3664, 5015, 1251, 0
0.07, 0.12, 2126, 4862, 1053, 14267, 6984, 7283, 1623, 0
0.07, 0.12, 347, 194, 228, 1985, 540, 1445, 109, 0
0.07, 0.12, 471, 309, 291, 2546, 775, 1771, 165, 0
0.07, 0.12, 1091, 1243, 612, 5978, 2332, 3646, 431, 0
0.07, 0.12, 539, 346, 360, 3197, 883, 2314, 283, 0
0.07, 0.12, 1950, 3688, 993, 12048, 5637, 6411, 1102, 0
0.07, 0.12, 3989, 45148, 1813, 85524, 49136, 36388, 7767, 0
0.07, 0.12, 895, 826, 536, 4974, 1719, 3255, 527, 0
0.07, 0.12, 1218, 1639, 685, 6856, 2854, 4002, 640, 0
0.07, 0.12, 1814, 2980, 944, 10662, 4792, 5870, 1162, 0
0.07, 0.12, 545, 423, 352, 3018, 967, 2051, 283, 0
0.07, 0.12, 2177, 5001, 1095, 14305, 7172, 7133, 1289, 0
0.07, 0.12, 1286, 1502, 705, 6706, 2787, 3919, 583, 0
0.07, 0.12, 3037, 12747, 1443, 29297, 15777, 13520, 2763, 0
0.07, 0.12, 2014, 3962, 1031, 12463, 5974, 6489, 1393, 0
0.07, 0.12, 1324, 1683, 717, 7471, 3004, 4467, 773, 0
0.07, 0.12, 1648, 2603, 856, 9738, 4249, 5489, 998, 0
0.07, 0.12, 2828, 9052, 1363, 23062, 11875, 11187, 2156, 0
0.07, 0.12, 626, 631, 370, 3689, 1254, 2435, 282, 0
0.07, 0.12, 1311, 1730, 695, 7374, 3040, 4334, 732, 0
0.07, 0.12, 1039, 938, 626, 6460, 1976, 4484, 484, 0
0.07, 0.12, 1645, 2734, 867, 9552, 4377, 5175, 972, 0
0.07, 0.12, 995, 1152, 588, 6375, 2146, 4229, 716, 0
0.07, 0.12, 1001, 935, 571, 5196, 1935, 3261, 402, 0
0.07, 0.12, 1253, 1488, 701, 6768, 2740, 4028, 539, 0
0.07, 0.12, 2694, 8874, 1306, 22217, 11567, 10650, 2205, 0
0.07, 0.12, 1119, 1392, 632, 7158, 2510, 4648, 1065, 0
0.07, 0.12, 1906, 3324, 997, 11569, 5228, 6341, 1347, 0
0.07, 0.12, 2201, 5002, 1099, 14585, 7201, 7384, 1647, 0
0.07, 0.12, 842, 840, 483, 4955, 1681, 3274, 480, 0
0.07, 0.12, 828, 905, 460, 4834, 1732, 3102, 489, 0
0.07, 0.12, 1708, 3039, 895, 10374, 4743, 5631, 906, 0
0.07, 0.12, 1657, 2922, 861, 9634, 4578, 5056, 800, 0
0.07, 0.12, 1083, 1040, 620, 5702, 2122, 3580, 427, 0
0.07, 0.12, 2281, 5297, 1150, 15677, 7575, 8102, 1342, 0
0.07, 0.12, 596, 439, 383, 3641, 1033, 2608, 328, 0
0.07, 0.12, 646, 537, 402, 3699, 1181, 2518, 243, 0
0.07, 0.12, 1059, 1270, 592, 6127, 2328, 3799, 669, 0
0.07, 0.12, 538, 356, 349, 3481, 893, 2588, 447, 0
0.07, 0.12, 2680, 8522, 1295, 21046, 11200, 9846, 2109, 0
0.07, 0.12, 1143, 1220, 643, 6409, 2362, 4047, 578, 0
0.07, 0.12, 1431, 2144, 763, 8518, 3573, 4945, 723, 0
0.07, 0.12, 1641, 2623, 868, 9319, 4263, 5056, 767, 0
0.07, 0.12, 519, 328, 341, 2886, 845, 2041, 174, 0
0.07, 0.12, 621, 428, 390, 3666, 1048, 2618, 250, 0
0.07, 0.12, 2382, 5795, 1199, 16261, 8176, 8085, 1465, 0
0.07, 0.12, 972, 1073, 556, 5905, 2043, 3862, 867, 0
0.07, 0.12, 1470, 1871, 793, 7906, 3338, 4568, 713, 0
0.07, 0.12, 2209, 5284, 1105, 14592, 7492, 7100, 1261, 0
0.07, 0.12, 945, 896, 557, 5129, 1840, 3289, 356, 0
0.07, 0.12, 639, 447, 385, 3977, 1085, 2892, 419, 0
0.07, 0.12, 964, 1061, 566, 5464, 2024, 3440, 482, 0
0.07, 0.12, 2049, 4050, 1033, 12656, 6097, 6559, 1109, 0
0.07, 0.12, 303, 129, 208, 2018, 431, 1587, 86, 0
0.07, 0.12, 1180, 1277, 654, 6446, 2456, 3990, 430, 0
0.07, 0.12, 740, 518, 452, 3821, 1256, 2565, 216, 0
0.07, 0.12, 960, 1160, 553, 5453, 2116, 3337, 457, 0
0.07, 0.12, 1401, 2055, 738, 7910, 3454, 4456, 782, 0
