0.02, 0.04, 2983, 277, 2850, 4000, 3259, 741, 162, 0
0.02, 0.04, 3066, 213, 2943, 4000, 3278, 722, 123, 0
0.02, 0.04, 2802, 259, 2683, 4000, 3059, 941, 291, 0
0.02, 0.04, 2860, 238, 2732, 4000, 3097, 903, 296, 0
0.02, 0.04, 3006, 214, 2896, 4000, 3219, 781, 186, 0
0.02, 0.04, 2935, 233, 2828, 4000, 3166, 834, 245, 0
0.02, 0.04, 2959, 230, 2842, 4000, 3188, 812, 212, 0
0.02, 0.04, 2980, 262, 2847, 4000, 3241, 759, 126, 0
0.02, 0.04, 3019, 257, 2896, 4000, 3275, 725, 166, 0
0.02, 0.04, 2962, 227, 2861, 4000, 3188, 812, 203, 0
0.02, 0.04, 2856, 275, 2764, 4000, 3130, 870, 248, 0
0.02, 0.04, 2715, 264, 2667, 4000, 2978, 1022, 378, 0
0.02, 0.04, 2998, 235, 2874, 4000, 3232, 768, 179, 0
0.02, 0.04, 2946, 253, 2832, 4000, 3198, 802, 222, 0
0.02, 0.04, 2602, 246, 2544, 4000, 2847, 1153, 508, 0
0.02, 0.04, 3027, 272, 2919, 4000, 3298, 702, 121, 0
0.02, 0.04, 2947, 253, 2845, 4000, 3199, 801, 190, 0
0.02, 0.04, 3089, 231, 2955, 4000, 3319, 681, 102, 0
0.02, 0.04, 2904, 249, 2803, 4000, 3152, 848, 246, 0
0.02, 0.04, 2943, 285, 2857, 4000, 3227, 773, 193, 0
0.02, 0.04, 3085, 253, 2937, 4000, 3337, 663, 103, 0
0.02, 0.04, 3002, 255, 2859, 4000, 3256, 744, 139, 0
0.02, 0.04, 3005, 259, 2881, 4000, 3263, 737, 185, 0
0.02, 0.04, 2979, 309, 2855, 4000, 3287, 713, 102, 0
0.02, 0.04, 2808, 252, 2720, 4000, 3059, 941, 292, 0
0.02, 0.04, 3106, 236, 2982, 4000, 3341, 659, 122, 0
0.02, 0.04, 2802, 235, 2713, 4000, 3036, 964, 380, 0
0.02, 0.04, 2622, 275, 2537, 4000, 2896, 1104, 393, 0
0.02, 0.04, 2706, 251, 2642, 4000, 2956, 1044, 361, 0
0.02, 0.04, 3000, 252, 2894, 4000, 3251, 749, 194, 0
0.02, 0.04, 2768, 226, 2680, 4000, 2993, 1007, 348, 0
0.02, 0.04, 2824, 280, 2724, 4000, 3103, 897, 287, 0
0.02, 0.04, 2859, 275, 2775, 4000, 3133, 867, 238, 0
0.02, 0.04, 2763, 252, 2673, 4000, 3014, 986, 365, 0
0.02, 0.04, 2897, 259, 2779, 4000, 3155, 845, 233, 0
0.02, 0.04, 2938, 297, 2820, 4000, 3234, 766, 181, 0
0.02, 0.04, 3048, 236, 2937, 4000, 3283, 717, 176, 0
0.02, 0.04, 2923, 234, 2798, 4000, 3156, 844, 209, 0
0.02, 0.04, 2882, 273, 2775, 4000, 3154, 846, 234, 0
0.02, 0.04, 3028, 254, 2905, 4000, 3281, 719, 143, 0
0.02, 0.04, 3003, 270, 2902, 4000, 3272, 728, 139, 0
0.02, 0.04, 3072, 252, 2913, 4000, 3323, 677, 119, 0
0.02, 0.04, 2993, 248, 2901, 4000, 3240, 760, 209, 0
0.02, 0.04, 3118, 232, 2974, 4000, 3349, 651, 91, 0
0.02, 0.04, 2817, 259, 2729, 4000, 3075, 925, 291, 0
0.02, 0.04, 2961, 262, 2818, 4000, 3222, 778, 170, 0
0.02, 0.04, 2474, 260, 2434, 4000, 2733, 1267, 487, 0
0.02, 0.04, 2733, 231, 2643, 4000, 2963, 1037, 358, 0
0.02, 0.04, 2926, 247, 2806, 4000, 3172, 828, 224, 0
0.02, 0.04, 2974, 287, 2836, 4000, 3260, 740, 188, 0
0.02, 0.04, 2778, 238, 2703, 4000, 3015, 985, 359, 0
0.02, 0.04, 2940, 243, 2848, 4000, 3182, 818, 248, 0
0.02, 0.04, 3028, 241, 2886, 4000, 3267, 733, 94, 0
0.02, 0.04, 2838, 263, 2732, 4000, 3100, 900, 279, 0
0.02, 0.04, 2981, 271, 2883, 4000, 3251, 749, 174, 0
0.02, 0.04, 3154, 233, 3001, 4000, 3386, 614, 92, 0
0.02, 0.04, 2843, 249, 2745, 4000, 3091, 909, 326, 0
0.02, 0.04, 3000, 244, 2871, 4000, 3243, 757, 156, 0
0.02, 0.04, 2961, 239, 2833, 4000, 3199, 801, 201, 0
0.02, 0.04, 3047, 247, 2915, 4000, 3293, 707, 116, 0
0.02, 0.04, 2936, 264, 2833, 4000, 3199, 801, 228, 0
0.02, 0.04, 3018, 230, 2879, 4000, 3246, 754, 190, 0
0.02, 0.04, 2916, 271, 2812, 4000, 3186, 814, 220, 0
0.02, 0.04, 2910, 244, 2799, 4000, 3153, 847, 208, 0
0.02, 0.04, 3096, 257, 2906, 4000, 3351, 649, 89, 0
0.02, 0.04, 2547, 210, 2516, 4000, 2756, 1244, 644, 0
0.02, 0.04, 2824, 263, 2754, 4000, 3086, 914, 272, 0
0.02, 0.04, 2839, 258, 2730, 4000, 3095, 905, 249, 0
0.02, 0.04, 2972, 258, 2839, 4000, 3229, 771, 177, 0
0.02, 0.04, 3017, 216, 2874, 4000, 3232, 768, 180, 0
0.02, 0.04, 3028, 261, 2902, 4000, 3288, 712, 136, 0
0.02, 0.04, 3074, 245, 2941, 4000, 3318, 682, 86, 0
0.02, 0.04, 3007, 252, 2864, 4000, 3258, 742, 160, 0
0.02, 0.04, 2970, 278, 2853, 4000, 3247, 753, 178, 0
0.02, 0.04, 2811, 268, 2720, 4000, 3078, 922, 243, 0
0.02, 0.04, 2776, 254, 2660, 4000, 3029, 971, 296, 0
