0.02, 0.04, 1816, 330, 1763, 4000, 2145, 1855, 931, 0
0.02, 0.04, 157, 38, 234, 4000, 194, 3806, 2576, 0
0.02, 0.04, 1932, 368, 1889, 4000, 2299, 1701, 772, 0
0.02, 0.04, 2101, 382, 2030, 4000, 2482, 1518, 491, 0
0.02, 0.04, 150, 85, 156, 4000, 234, 3766, 3357, 0
0.02, 0.04, 1185, 214, 1188, 4000, 1398, 2602, 1572, 0
0.02, 0.04, 2026, 376, 1974, 4000, 2401, 1599, 470, 0
0.02, 0.04, 1858, 346, 1839, 4000, 2203, 1797, 831, 0
0.02, 0.04, 2298, 447, 2184, 4000, 2744, 1256, 159, 0
0.02, 0.04, 1557, 305, 1527, 4000, 1860, 2140, 1147, 0
0.02, 0.04, 1216, 197, 1202, 4000, 1412, 2588, 1772, 0
0.02, 0.04, 2317, 428, 2227, 4000, 2744, 1256, 221, 0
0.02, 0.04, 2097, 370, 2042, 4000, 2466, 1534, 638, 0
0.02, 0.04, 1747, 352, 1720, 4000, 2098, 1902, 929, 0
0.02, 0.04, 1223, 217, 1224, 4000, 1439, 2561, 1478, 0
0.02, 0.04, 94, 32, 124, 4000, 125, 3875, 3033, 0
0.02, 0.04, 1577, 327, 1547, 4000, 1903, 2097, 943, 0
0.02, 0.04, 1959, 347, 1905, 4000, 2304, 1696, 885, 0
0.02, 0.04, 2093, 429, 2020, 4000, 2521, 1479, 453, 0
0.02, 0.04, 2095, 356, 2019, 4000, 2450, 1550, 567, 0
0.02, 0.04, 109, 55, 137, 4000, 162, 3838, 3056, 0
0.02, 0.04, 19, 1, 58, 4000, 19, 3981, 3528, 0
0.02, 0.04, 1591, 305, 1554, 4000, 1895, 2105, 905, 0
0.02, 0.04, 2094, 396, 2034, 4000, 2489, 1511, 609, 0
0.02, 0.04, 1907, 326, 1860, 4000, 2232, 1768, 790, 0
0.02, 0.04, 15, 0, 42, 4000, 14, 3986, 3355, 0
0.02, 0.04, 1792, 314, 1774, 4000, 2104, 1896, 1000, 0
0.02, 0.04, 2426, 445, 2317, 4000, 2869, 1131, 222, 0
0.02, 0.04, 2380, 446, 2263, 4000, 2825, 1175, 210, 0
0.02, 0.04, 940, 128, 929, 4000, 1067, 2933, 2473, 0
0.02, 0.04, 1366, 218, 1335, 4000, 1583, 2417, 1697, 0
0.02, 0.04, 2333, 394, 2201, 4000, 2726, 1274, 271, 0
0.02, 0.04, 352, 163, 340, 4000, 513, 3487, 2415, 0
0.02, 0.04, 2187, 401, 2149, 4000, 2587, 1413, 408, 0
